"Date","ExchangeRate"
"09 Dec 82","1.6116"
"08 Dec 82","1.6253"
"07 Dec 82","1.6284"
"06 Dec 82","1.628"
"03 Dec 82","1.639"
"02 Dec 82","1.6321"
"01 Dec 82","1.6302"
"30 Nov 82","1.6146"
"29 Nov 82","1.6062"
"26 Nov 82","1.597"
"25 Nov 82","1.5845"
"24 Nov 82","1.5991"
"23 Nov 82","1.5935"
"22 Nov 82","1.594"
"19 Nov 82","1.6211"
"18 Nov 82","1.6017"
"17 Nov 82","1.6005"
"16 Nov 82","1.625"
"15 Nov 82","1.6325"
"12 Nov 82","1.6512"
"11 Nov 82","1.6555"
"10 Nov 82","1.6656"
"09 Nov 82","1.6577"
"08 Nov 82","1.6544"
"05 Nov 82","1.6635"
"04 Nov 82","1.6692"
"03 Nov 82","1.6794"
"02 Nov 82","1.6822"
"01 Nov 82","1.6781"
"29 Oct 82","1.6765"
"28 Oct 82","1.6756"
"27 Oct 82","1.685"
"26 Oct 82","1.6862"
"25 Oct 82","1.6798"
"22 Oct 82","1.6977"
"21 Oct 82","1.6953"
"20 Oct 82","1.6957"
"19 Oct 82","1.7073"
"18 Oct 82","1.709"
"15 Oct 82","1.702"
"14 Oct 82","1.7102"
"13 Oct 82","1.7147"
"12 Oct 82","1.7261"
"11 Oct 82","1.7173"
"08 Oct 82","1.7145"
"07 Oct 82","1.701"
"06 Oct 82","1.6933"
"05 Oct 82","1.6852"
"04 Oct 82","1.6837"
"01 Oct 82","1.6975"
"30 Sep 82","1.6947"
"29 Sep 82","1.6971"
"28 Sep 82","1.6957"
"27 Sep 82","1.7017"
"24 Sep 82","1.7056"
"23 Sep 82","1.7117"
"22 Sep 82","1.716"
"21 Sep 82","1.7103"
"20 Sep 82","1.7155"
"17 Sep 82","1.7133"
"16 Sep 82","1.7053"
"15 Sep 82","1.714"
"14 Sep 82","1.7093"
"13 Sep 82","1.7038"
"10 Sep 82","1.7147"
"09 Sep 82","1.7226"
"08 Sep 82","1.7195"
"07 Sep 82","1.7431"
"06 Sep 82","1.7241"
"03 Sep 82","1.7346"
"02 Sep 82","1.735"
"01 Sep 82","1.7225"
"31 Aug 82","1.7173"
"27 Aug 82","1.74"
"26 Aug 82","1.7695"
"25 Aug 82","1.772"
"24 Aug 82","1.7563"
"23 Aug 82","1.7408"
"20 Aug 82","1.7395"
"19 Aug 82","1.7216"
"18 Aug 82","1.7315"
"17 Aug 82","1.705"
"16 Aug 82","1.7033"
"13 Aug 82","1.702"
"12 Aug 82","1.6985"
"11 Aug 82","1.6972"
"10 Aug 82","1.7095"
"09 Aug 82","1.6935"
"06 Aug 82","1.7115"
"05 Aug 82","1.7165"
"04 Aug 82","1.7332"
"03 Aug 82","1.7524"
"02 Aug 82","1.7495"
"30 Jul 82","1.7405"
"29 Jul 82","1.7425"
"28 Jul 82","1.7491"
"27 Jul 82","1.7541"
"26 Jul 82","1.7615"
"23 Jul 82","1.76"
"22 Jul 82","1.745"
"21 Jul 82","1.7451"
"20 Jul 82","1.734"
"19 Jul 82","1.7405"
"16 Jul 82","1.7182"
"15 Jul 82","1.7183"
"14 Jul 82","1.723"
"13 Jul 82","1.7265"
"12 Jul 82","1.737"
"09 Jul 82","1.7255"
"08 Jul 82","1.7107"
"07 Jul 82","1.7085"
"06 Jul 82","1.725"
"05 Jul 82","1.732"
"02 Jul 82","1.7335"
"01 Jul 82","1.7347"
"30 Jun 82","1.743"
"29 Jun 82","1.7295"
"28 Jun 82","1.7203"
"25 Jun 82","1.7255"
"24 Jun 82","1.741"
"23 Jun 82","1.732"
"22 Jun 82","1.7425"
"21 Jun 82","1.722"
"18 Jun 82","1.7395"
"17 Jun 82","1.7425"
"16 Jun 82","1.7565"
"15 Jun 82","1.7615"
"14 Jun 82","1.765"
"11 Jun 82","1.7726"
"10 Jun 82","1.7635"
"09 Jun 82","1.7759"
"08 Jun 82","1.782"
"07 Jun 82","1.79"
"04 Jun 82","1.7955"
"03 Jun 82","1.7956"
"02 Jun 82","1.7875"
"01 Jun 82","1.7878"
"28 May 82","1.793"
"27 May 82","1.7982"
"26 May 82","1.801"
"25 May 82","1.8056"
"24 May 82","1.806"
"21 May 82","1.7945"
"20 May 82","1.7785"
"19 May 82","1.7985"
"18 May 82","1.8085"
"17 May 82","1.8227"
"14 May 82","1.8225"
"13 May 82","1.8289"
"12 May 82","1.8385"
"11 May 82","1.832"
"10 May 82","1.8364"
"07 May 82","1.8275"
"06 May 82","1.8203"
"05 May 82","1.8035"
"04 May 82","1.802"
"30 Apr 82","1.797"
"29 Apr 82","1.7935"
"28 Apr 82","1.784"
"27 Apr 82","1.775"
"26 Apr 82","1.7772"
"23 Apr 82","1.7731"
"22 Apr 82","1.776"
"21 Apr 82","1.772"
"20 Apr 82","1.771"
"19 Apr 82","1.7618"
"16 Apr 82","1.7635"
"15 Apr 82","1.7555"
"14 Apr 82","1.7656"
"13 Apr 82","1.763"
"08 Apr 82","1.757"
"07 Apr 82","1.7645"
"06 Apr 82","1.749"
"05 Apr 82","1.7683"
"02 Apr 82","1.7877"
"01 Apr 82","1.7869"
"31 Mar 82","1.7833"
"30 Mar 82","1.7824"
"29 Mar 82","1.781"
"26 Mar 82","1.787"
"25 Mar 82","1.8025"
"24 Mar 82","1.8085"
"23 Mar 82","1.8037"
"22 Mar 82","1.8035"
"19 Mar 82","1.803"
"18 Mar 82","1.8099"
"17 Mar 82","1.809"
"16 Mar 82","1.8053"
"15 Mar 82","1.8038"
"12 Mar 82","1.7986"
"11 Mar 82","1.811"
"10 Mar 82","1.8086"
"09 Mar 82","1.8105"
"08 Mar 82","1.8255"
"05 Mar 82","1.8385"
"04 Mar 82","1.8269"
"03 Mar 82","1.8228"
"02 Mar 82","1.8177"
"01 Mar 82","1.8215"
"26 Feb 82","1.8225"
"25 Feb 82","1.832"
"24 Feb 82","1.8285"
"23 Feb 82","1.8355"
"22 Feb 82","1.8505"
"19 Feb 82","1.8518"
"18 Feb 82","1.842"
"17 Feb 82","1.8398"
"16 Feb 82","1.833"
"15 Feb 82","1.8325"
"12 Feb 82","1.8415"
"11 Feb 82","1.8515"
"10 Feb 82","1.8494"
"09 Feb 82","1.8447"
"08 Feb 82","1.8604"
"05 Feb 82","1.8595"
"04 Feb 82","1.8616"
"03 Feb 82","1.8636"
"02 Feb 82","1.8685"
"01 Feb 82","1.867"
"29 Jan 82","1.8835"
"28 Jan 82","1.8745"
"27 Jan 82","1.8746"
"26 Jan 82","1.86"
"25 Jan 82","1.851"
"22 Jan 82","1.874"
"21 Jan 82","1.889"
"20 Jan 82","1.8865"
"19 Jan 82","1.895"
"18 Jan 82","1.8744"
"15 Jan 82","1.872"
"14 Jan 82","1.8575"
"13 Jan 82","1.876"
"12 Jan 82","1.8815"
"11 Jan 82","1.8935"
"08 Jan 82","1.923"
"07 Jan 82","1.916"
"06 Jan 82","1.9235"
"05 Jan 82","1.916"
"04 Jan 82","1.9275"
"31 Dec 81","1.911"
"30 Dec 81","1.9035"
"29 Dec 81","1.8895"
"24 Dec 81","1.89"
"23 Dec 81","1.8922"
"22 Dec 81","1.8867"
"21 Dec 81","1.8805"
"18 Dec 81","1.8742"
"17 Dec 81","1.8855"
"16 Dec 81","1.8915"
"15 Dec 81","1.8845"
"14 Dec 81","1.859"
"11 Dec 81","1.8817"
"10 Dec 81","1.8955"
"09 Dec 81","1.9233"
"08 Dec 81","1.9305"
"07 Dec 81","1.9477"
"04 Dec 81","1.9515"
"03 Dec 81","1.9345"
"02 Dec 81","1.9495"
"01 Dec 81","1.9465"
"30 Nov 81","1.96"
"27 Nov 81","1.9555"
"26 Nov 81","1.937"
"25 Nov 81","1.9363"
"24 Nov 81","1.9125"
"23 Nov 81","1.9145"
"20 Nov 81","1.9065"
"19 Nov 81","1.912"
"18 Nov 81","1.9015"
"17 Nov 81","1.8945"
"16 Nov 81","1.922"
"13 Nov 81","1.9125"
"12 Nov 81","1.893"
"11 Nov 81","1.884"
"10 Nov 81","1.874"
"09 Nov 81","1.891"
"06 Nov 81","1.876"
"05 Nov 81","1.88"
"04 Nov 81","1.877"
"03 Nov 81","1.8715"
"02 Nov 81","1.8695"
"30 Oct 81","1.8455"
"29 Oct 81","1.8345"
"28 Oct 81","1.82"
"27 Oct 81","1.814"
"26 Oct 81","1.806"
"23 Oct 81","1.8225"
"22 Oct 81","1.8115"
"21 Oct 81","1.818"
"20 Oct 81","1.828"
"19 Oct 81","1.843"
"16 Oct 81","1.8267"
"15 Oct 81","1.8595"
"14 Oct 81","1.8575"
"13 Oct 81","1.863"
"12 Oct 81","1.8827"
"09 Oct 81","1.9005"
"08 Oct 81","1.8935"
"07 Oct 81","1.862"
"06 Oct 81","1.843"
"05 Oct 81","1.8512"
"02 Oct 81","1.825"
"01 Oct 81","1.8315"
"30 Sep 81","1.8105"
"29 Sep 81","1.7942"
"28 Sep 81","1.782"
"25 Sep 81","1.792"
"24 Sep 81","1.776"
"23 Sep 81","1.8235"
"22 Sep 81","1.8415"
"21 Sep 81","1.845"
"18 Sep 81","1.832"
"17 Sep 81","1.8477"
"16 Sep 81","1.8445"
"15 Sep 81","1.832"
"14 Sep 81","1.7845"
"11 Sep 81","1.7885"
"10 Sep 81","1.807"
"09 Sep 81","1.7807"
"08 Sep 81","1.801"
"07 Sep 81","1.819"
"04 Sep 81","1.8455"
"03 Sep 81","1.8478"
"02 Sep 81","1.8418"
"01 Sep 81","1.8377"
"28 Aug 81","1.8455"
"27 Aug 81","1.839"
"26 Aug 81","1.8375"
"25 Aug 81","1.826"
"24 Aug 81","1.872"
"21 Aug 81","1.8675"
"20 Aug 81","1.8632"
"19 Aug 81","1.83"
"18 Aug 81","1.8265"
"17 Aug 81","1.8215"
"14 Aug 81","1.806"
"13 Aug 81","1.806"
"12 Aug 81","1.8295"
"11 Aug 81","1.771"
"10 Aug 81","1.768"
"07 Aug 81","1.7945"
"06 Aug 81","1.796"
"05 Aug 81","1.804"
"04 Aug 81","1.8058"
"03 Aug 81","1.8105"
"31 Jul 81","1.848"
"30 Jul 81","1.8505"
"28 Jul 81","1.8595"
"27 Jul 81","1.8725"
"24 Jul 81","1.8625"
"23 Jul 81","1.8564"
"22 Jul 81","1.857"
"21 Jul 81","1.8468"
"20 Jul 81","1.871"
"17 Jul 81","1.88"
"16 Jul 81","1.883"
"15 Jul 81","1.8845"
"14 Jul 81","1.8645"
"13 Jul 81","1.8965"
"10 Jul 81","1.8965"
"09 Jul 81","1.8786"
"08 Jul 81","1.8924"
"07 Jul 81","1.902"
"06 Jul 81","1.8915"
"03 Jul 81","1.8935"
"02 Jul 81","1.89"
"01 Jul 81","1.9045"
"30 Jun 81","1.9384"
"29 Jun 81","1.9435"
"26 Jun 81","1.9487"
"25 Jun 81","1.9523"
"24 Jun 81","1.9858"
"23 Jun 81","2.0014"
"22 Jun 81","1.9845"
"19 Jun 81","1.9632"
"18 Jun 81","1.9755"
"17 Jun 81","1.9995"
"16 Jun 81","1.997"
"15 Jun 81","1.994"
"12 Jun 81","1.9575"
"11 Jun 81","1.9502"
"10 Jun 81","1.9655"
"09 Jun 81","1.9425"
"08 Jun 81","1.941"
"05 Jun 81","1.915"
"04 Jun 81","1.952"
"03 Jun 81","2.0155"
"02 Jun 81","2.0395"
"01 Jun 81","2.0608"
"29 May 81","2.0705"
"28 May 81","2.068"
"27 May 81","2.0585"
"26 May 81","2.0695"
"22 May 81","2.0745"
"21 May 81","2.0722"
"20 May 81","2.0805"
"19 May 81","2.088"
"18 May 81","2.0945"
"15 May 81","2.0785"
"14 May 81","2.0695"
"13 May 81","2.0845"
"12 May 81","2.0925"
"11 May 81","2.1065"
"08 May 81","2.1155"
"07 May 81","2.1092"
"06 May 81","2.117"
"05 May 81","2.1095"
"01 May 81","2.1425"
"30 Apr 81","2.145"
"29 Apr 81","2.1455"
"28 Apr 81","2.1534"
"27 Apr 81","2.1655"
"24 Apr 81","2.1695"
"23 Apr 81","2.1835"
"22 Apr 81","2.18"
"21 Apr 81","2.1595"
"16 Apr 81","2.1515"
"15 Apr 81","2.1635"
"14 Apr 81","2.177"
"13 Apr 81","2.1606"
"10 Apr 81","2.186"
"09 Apr 81","2.1893"
"08 Apr 81","2.211"
"07 Apr 81","2.184"
"06 Apr 81","2.176"
"03 Apr 81","2.2035"
"02 Apr 81","2.2337"
"01 Apr 81","2.241"
"31 Mar 81","2.242"
"30 Mar 81","2.237"
"27 Mar 81","2.2295"
"26 Mar 81","2.26"
"25 Mar 81","2.2593"
"24 Mar 81","2.2645"
"23 Mar 81","2.25"
"20 Mar 81","2.2705"
"19 Mar 81","2.2795"
"18 Mar 81","2.2725"
"17 Mar 81","2.2532"
"16 Mar 81","2.2405"
"13 Mar 81","2.2205"
"12 Mar 81","2.2182"
"11 Mar 81","2.22"
"10 Mar 81","2.215"
"09 Mar 81","2.213"
"06 Mar 81","2.1937"
"05 Mar 81","2.2015"
"04 Mar 81","2.197"
"03 Mar 81","2.1987"
"02 Mar 81","2.1815"
"27 Feb 81","2.2032"
"26 Feb 81","2.227"
"25 Feb 81","2.2277"
"24 Feb 81","2.2305"
"23 Feb 81","2.2577"
"20 Feb 81","2.325"
"19 Feb 81","2.2765"
"18 Feb 81","2.2775"
"17 Feb 81","2.2635"
"16 Feb 81","2.257"
"13 Feb 81","2.2895"
"12 Feb 81","2.3165"
"11 Feb 81","2.3355"
"10 Feb 81","2.3377"
"09 Feb 81","2.3405"
"06 Feb 81","2.3312"
"05 Feb 81","2.3455"
"04 Feb 81","2.3535"
"03 Feb 81","2.3355"
"02 Feb 81","2.35"
"30 Jan 81","2.3755"
"29 Jan 81","2.3985"
"28 Jan 81","2.4117"
"27 Jan 81","2.4121"
"26 Jan 81","2.411"
"23 Jan 81","2.4073"
"22 Jan 81","2.412"
"21 Jan 81","2.426"
"20 Jan 81","2.414"
"19 Jan 81","2.411"
"16 Jan 81","2.3985"
"15 Jan 81","2.4033"
"14 Jan 81","2.3957"
"13 Jan 81","2.3874"
"12 Jan 81","2.4004"
"09 Jan 81","2.4"
"08 Jan 81","2.402"
"07 Jan 81","2.4168"
"06 Jan 81","2.4232"
"05 Jan 81","2.4115"
"02 Jan 81","2.38"
"31 Dec 80","2.392"
"30 Dec 80","2.396"
"29 Dec 80","2.3645"
"24 Dec 80","2.37"
"23 Dec 80","2.3732"
"22 Dec 80","2.3545"
"19 Dec 80","2.327"
"18 Dec 80","2.324"
"17 Dec 80","2.3205"
"16 Dec 80","2.318"
"15 Dec 80","2.3335"
"12 Dec 80","2.324"
"11 Dec 80","2.317"
"10 Dec 80","2.3407"
"09 Dec 80","2.339"
"08 Dec 80","2.3405"
"05 Dec 80","2.34"
"04 Dec 80","2.347"
"03 Dec 80","2.3465"
"02 Dec 80","2.3463"
"01 Dec 80","2.35"
"28 Nov 80","2.3585"
"27 Nov 80","2.3625"
"26 Nov 80","2.37"
"25 Nov 80","2.3525"
"24 Nov 80","2.3485"
"21 Nov 80","2.364"
"20 Nov 80","2.3885"
"19 Nov 80","2.3795"
"18 Nov 80","2.3975"
"17 Nov 80","2.3955"
"14 Nov 80","2.404"
"13 Nov 80","2.4205"
"12 Nov 80","2.3973"
"11 Nov 80","2.3937"
"10 Nov 80","2.3935"
"07 Nov 80","2.4145"
"06 Nov 80","2.4425"
"05 Nov 80","2.447"
"04 Nov 80","2.4546"
"03 Nov 80","2.4442"
"31 Oct 80","2.4375"
"30 Oct 80","2.438"
"29 Oct 80","2.443"
"28 Oct 80","2.431"
"27 Oct 80","2.438"
"24 Oct 80","2.4495"
"23 Oct 80","2.4447"
"22 Oct 80","2.4357"
"21 Oct 80","2.44"
"20 Oct 80","2.4245"
"17 Oct 80","2.417"
"16 Oct 80","2.4153"
"15 Oct 80","2.4084"
"14 Oct 80","2.4077"
"13 Oct 80","2.4117"
"10 Oct 80","2.4054"
"09 Oct 80","2.3985"
"08 Oct 80","2.3922"
"07 Oct 80","2.3892"
"06 Oct 80","2.3957"
"03 Oct 80","2.3895"
"02 Oct 80","2.3854"
"01 Oct 80","2.3891"
"30 Sep 80","2.3883"
"29 Sep 80","2.3892"
"26 Sep 80","2.3945"
"25 Sep 80","2.3986"
"24 Sep 80","2.4017"
"23 Sep 80","2.4022"
"22 Sep 80","2.402"
"19 Sep 80","2.3855"
"18 Sep 80","2.3844"
"17 Sep 80","2.3897"
"16 Sep 80","2.3889"
"15 Sep 80","2.3922"
"12 Sep 80","2.4136"
"11 Sep 80","2.4134"
"10 Sep 80","2.4014"
"09 Sep 80","2.401"
"08 Sep 80","2.4189"
"05 Sep 80","2.4155"
"04 Sep 80","2.42"
"03 Sep 80","2.4157"
"02 Sep 80","2.4172"
"01 Sep 80","2.4105"
"29 Aug 80","2.394"
"28 Aug 80","2.39"
"27 Aug 80","2.3925"
"26 Aug 80","2.378"
"22 Aug 80","2.3678"
"21 Aug 80","2.3695"
"20 Aug 80","2.367"
"19 Aug 80","2.361"
"18 Aug 80","2.3687"
"15 Aug 80","2.3772"
"14 Aug 80","2.3757"
"13 Aug 80","2.379"
"12 Aug 80","2.3725"
"11 Aug 80","2.3718"
"08 Aug 80","2.373"
"07 Aug 80","2.3677"
"06 Aug 80","2.3735"
"05 Aug 80","2.3557"
"04 Aug 80","2.3415"
"01 Aug 80","2.3335"
"31 Jul 80","2.344"
"30 Jul 80","2.3593"
"29 Jul 80","2.3743"
"28 Jul 80","2.387"
"25 Jul 80","2.3927"
"24 Jul 80","2.3984"
"23 Jul 80","2.3846"
"22 Jul 80","2.3842"
"21 Jul 80","2.379"
"18 Jul 80","2.3736"
"17 Jul 80","2.379"
"16 Jul 80","2.3725"
"15 Jul 80","2.3735"
"14 Jul 80","2.3744"
"11 Jul 80","2.3775"
"10 Jul 80","2.3742"
"09 Jul 80","2.3749"
"08 Jul 80","2.3765"
"07 Jul 80","2.3733"
"04 Jul 80","2.354"
"03 Jul 80","2.3455"
"02 Jul 80","2.3606"
"01 Jul 80","2.36"
"30 Jun 80","2.357"
"27 Jun 80","2.3495"
"26 Jun 80","2.3425"
"25 Jun 80","2.335"
"24 Jun 80","2.336"
"23 Jun 80","2.3391"
"20 Jun 80","2.338"
"19 Jun 80","2.3295"
"18 Jun 80","2.3315"
"17 Jun 80","2.3302"
"16 Jun 80","2.3455"
"13 Jun 80","2.3425"
"12 Jun 80","2.338"
"11 Jun 80","2.3346"
"10 Jun 80","2.3337"
"09 Jun 80","2.35"
"06 Jun 80","2.3311"
"05 Jun 80","2.3305"
"04 Jun 80","2.3205"
"03 Jun 80","2.299"
"02 Jun 80","2.3393"
"30 May 80","2.345"
"29 May 80","2.3487"
"28 May 80","2.3563"
"27 May 80","2.3685"
"23 May 80","2.3445"
"22 May 80","2.3267"
"21 May 80","2.3265"
"20 May 80","2.2913"
"19 May 80","2.285"
"16 May 80","2.2855"
"15 May 80","2.3025"
"14 May 80","2.2886"
"13 May 80","2.2816"
"12 May 80","2.2815"
"09 May 80","2.27"
"08 May 80","2.2843"
"07 May 80","2.2815"
"06 May 80","2.286"
"02 May 80","2.263"
"01 May 80","2.262"
"30 Apr 80","2.255"
"29 Apr 80","2.2735"
"28 Apr 80","2.287"
"25 Apr 80","2.278"
"24 Apr 80","2.267"
"23 Apr 80","2.2585"
"22 Apr 80","2.2375"
"21 Apr 80","2.232"
"18 Apr 80","2.2285"
"17 Apr 80","2.229"
"16 Apr 80","2.215"
"15 Apr 80","2.1905"
"14 Apr 80","2.2207"
"11 Apr 80","2.196"
"10 Apr 80","2.1845"
"09 Apr 80","2.176"
"08 Apr 80","2.158"
"03 Apr 80","2.1397"
"02 Apr 80","2.1575"
"01 Apr 80","2.14"
"31 Mar 80","2.164"
"28 Mar 80","2.175"
"27 Mar 80","2.1784"
"26 Mar 80","2.202"
"25 Mar 80","2.1934"
"24 Mar 80","2.1813"
"21 Mar 80","2.1815"
"20 Mar 80","2.1976"
"19 Mar 80","2.191"
"18 Mar 80","2.1945"
"17 Mar 80","2.1865"
"14 Mar 80","2.2117"
"13 Mar 80","2.221"
"12 Mar 80","2.2357"
"11 Mar 80","2.226"
"10 Mar 80","2.2195"
"07 Mar 80","2.2225"
"06 Mar 80","2.227"
"05 Mar 80","2.2445"
"04 Mar 80","2.2255"
"03 Mar 80","2.253"
"29 Feb 80","2.2745"
"28 Feb 80","2.2857"
"27 Feb 80","2.2867"
"26 Feb 80","2.2784"
"25 Feb 80","2.276"
"22 Feb 80","2.2767"
"21 Feb 80","2.2878"
"20 Feb 80","2.278"
"19 Feb 80","2.2705"
"18 Feb 80","2.295"
"15 Feb 80","2.301"
"14 Feb 80","2.3133"
"13 Feb 80","2.3062"
"12 Feb 80","2.2995"
"11 Feb 80","2.3045"
"08 Feb 80","2.2976"
"07 Feb 80","2.302"
"06 Feb 80","2.308"
"05 Feb 80","2.2888"
"04 Feb 80","2.2786"
"01 Feb 80","2.2775"
"31 Jan 80","2.2672"
"30 Jan 80","2.2655"
"29 Jan 80","2.256"
"28 Jan 80","2.262"
"25 Jan 80","2.2746"
"24 Jan 80","2.283"
"23 Jan 80","2.2785"
"22 Jan 80","2.2764"
"21 Jan 80","2.2885"
"18 Jan 80","2.2815"
"17 Jan 80","2.2715"
"16 Jan 80","2.2773"
"15 Jan 80","2.28"
"14 Jan 80","2.27"
"11 Jan 80","2.2572"
"10 Jan 80","2.2586"
"09 Jan 80","2.268"
"08 Jan 80","2.258"
"07 Jan 80","2.261"
"04 Jan 80","2.237"
"03 Jan 80","2.2438"
"02 Jan 80","2.233"
"31 Dec 79","2.225"
"28 Dec 79","2.2285"
"27 Dec 79","2.239"
"24 Dec 79","2.208"
"21 Dec 79","2.197"
"20 Dec 79","2.201"
"19 Dec 79","2.2045"
"18 Dec 79","2.1977"
"17 Dec 79","2.2012"
"14 Dec 79","2.1977"
"13 Dec 79","2.2037"
"12 Dec 79","2.1953"
"11 Dec 79","2.188"
"10 Dec 79","2.1697"
"07 Dec 79","2.1755"
"06 Dec 79","2.1895"
"05 Dec 79","2.1765"
"04 Dec 79","2.1995"
"03 Dec 79","2.2131"
"30 Nov 79","2.198"
"29 Nov 79","2.1841"
"28 Nov 79","2.168"
"27 Nov 79","2.1613"
"26 Nov 79","2.1595"
"23 Nov 79","2.1597"
"22 Nov 79","2.1735"
"21 Nov 79","2.1774"
"20 Nov 79","2.1625"
"19 Nov 79","2.1825"
"16 Nov 79","2.164"
"15 Nov 79","2.142"
"14 Nov 79","2.1072"
"13 Nov 79","2.1057"
"12 Nov 79","2.1065"
"09 Nov 79","2.0925"
"08 Nov 79","2.0945"
"07 Nov 79","2.0944"
"06 Nov 79","2.0746"
"05 Nov 79","2.0645"
"02 Nov 79","2.0665"
"01 Nov 79","2.0821"
"31 Oct 79","2.0808"
"30 Oct 79","2.0685"
"29 Oct 79","2.0984"
"26 Oct 79","2.1034"
"25 Oct 79","2.1136"
"24 Oct 79","2.1128"
"23 Oct 79","2.113"
"22 Oct 79","2.1515"
"19 Oct 79","2.1545"
"18 Oct 79","2.151"
"17 Oct 79","2.1472"
"16 Oct 79","2.1543"
"15 Oct 79","2.1574"
"12 Oct 79","2.1625"
"11 Oct 79","2.1645"
"10 Oct 79","2.1658"
"09 Oct 79","2.1505"
"08 Oct 79","2.145"
"05 Oct 79","2.1815"
"04 Oct 79","2.189"
"03 Oct 79","2.186"
"02 Oct 79","2.1915"
"01 Oct 79","2.1895"
"28 Sep 79","2.202"
"27 Sep 79","2.203"
"26 Sep 79","2.1795"
"25 Sep 79","2.1584"
"24 Sep 79","2.1545"
"21 Sep 79","2.1645"
"20 Sep 79","2.1645"
"19 Sep 79","2.144"
"18 Sep 79","2.159"
"17 Sep 79","2.148"
"14 Sep 79","2.177"
"13 Sep 79","2.2074"
"12 Sep 79","2.2195"
"11 Sep 79","2.2419"
"10 Sep 79","2.2466"
"07 Sep 79","2.2499"
"06 Sep 79","2.2465"
"05 Sep 79","2.2425"
"04 Sep 79","2.2377"
"03 Sep 79","2.2489"
"31 Aug 79","2.2545"
"30 Aug 79","2.2515"
"29 Aug 79","2.256"
"28 Aug 79","2.251"
"24 Aug 79","2.2335"
"23 Aug 79","2.2262"
"22 Aug 79","2.2183"
"21 Aug 79","2.2125"
"20 Aug 79","2.2237"
"17 Aug 79","2.2165"
"16 Aug 79","2.2265"
"15 Aug 79","2.232"
"14 Aug 79","2.2335"
"13 Aug 79","2.2358"
"10 Aug 79","2.2495"
"09 Aug 79","2.2365"
"08 Aug 79","2.216"
"07 Aug 79","2.213"
"06 Aug 79","2.246"
"03 Aug 79","2.271"
"02 Aug 79","2.2677"
"01 Aug 79","2.2735"
"31 Jul 79","2.2595"
"30 Jul 79","2.3177"
"27 Jul 79","2.3145"
"26 Jul 79","2.329"
"25 Jul 79","2.32"
"24 Jul 79","2.3235"
"23 Jul 79","2.3025"
"20 Jul 79","2.2745"
"19 Jul 79","2.3005"
"18 Jul 79","2.2805"
"17 Jul 79","2.273"
"16 Jul 79","2.2415"
"13 Jul 79","2.2248"
"12 Jul 79","2.231"
"11 Jul 79","2.2365"
"10 Jul 79","2.2225"
"09 Jul 79","2.204"
"06 Jul 79","2.2182"
"05 Jul 79","2.234"
"04 Jul 79","2.2235"
"03 Jul 79","2.2"
"02 Jul 79","2.19"
"29 Jun 79","2.1715"
"28 Jun 79","2.1684"
"27 Jun 79","2.156"
"26 Jun 79","2.1515"
"25 Jun 79","2.1665"
"22 Jun 79","2.1435"
"21 Jun 79","2.1415"
"20 Jun 79","2.1315"
"19 Jun 79","2.1145"
"18 Jun 79","2.1084"
"15 Jun 79","2.1037"
"14 Jun 79","2.0961"
"13 Jun 79","2.1077"
"12 Jun 79","2.087"
"11 Jun 79","2.066"
"08 Jun 79","2.065"
"07 Jun 79","2.0662"
"06 Jun 79","2.0737"
"05 Jun 79","2.0806"
"04 Jun 79","2.0788"
"01 Jun 79","2.0715"
"31 May 79","2.072"
"30 May 79","2.0599"
"29 May 79","2.0557"
"25 May 79","2.0503"
"24 May 79","2.0535"
"23 May 79","2.058"
"22 May 79","2.0442"
"21 May 79","2.0423"
"18 May 79","2.05"
"17 May 79","2.058"
"16 May 79","2.0614"
"15 May 79","2.0593"
